Sl_No,Restaurant,Address,GSTIN,Detected_Cuisines,Swiggy_Food_ID,Swiggy_Dineout_ID,Imported Avocado,Blueberry,Cherry Tomato,Parsley,Thai Asparagus,Indian Asparagus,Lemon Grass,Thai Basil,Italian Lemon,Thai Bird Chilli,Shiso Leaves,Rosemary,Total_SKU_Score
104,Atwo Export,"Chennai, Mob:9176437707",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Australian Foods India Private Limited,"Plot No 20 23, Ambattur Industrial Estate, Chennai 600 058",33AABCC1999C1ZW,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,SKJP Food Group,"2nd Floor, No.4/1,, 4th Block,, Nolambur Main Road,, Chennai - 600 037., Mob: 63743 99655",33CBNPK3765J1ZA,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,SK ENTERPRISES (N),"8, ELLIS ROAD, MOUNT ROAD,, Chennai, Tamil Nadu, 600002., Mob:6381282995",33ACWPF8852B1ZH,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,Sathya Ice Land KK Nagar,"Door No : 100 A Shop 1 & 2 Dr Ramasamy Salai, Amman Kovil Complex, KK Nagar, Chennai-600078, Phone : 23663336 9884586622",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,S K Enterprises,"No. 40/ 1  Vastha Nagar, Thangal , 4th Street, Thiruvottiyur  , Chennai - 600 019, Mob No: 7667938109",33CDTPS1335N1ZY,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,SKANDHA TRADERS,"No 23 D Flat No 4, Block C North Boag Road, T Nagar Chennai 600 017, Mob 7358298296",33ADDFS8336D1Z7,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,S.J.R.Traders,"43c, Marina Apartment, Akbar Sahib Street, Chennai-600005, mob:9840704830",33CDDPS8240L2Z7,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,SIXTH SENSE HOSPITALITY,"No.769, Munusamy Salai,, K.K. Nagar,, Chennai-600078, Deivery Address,, No.113/58,Pasumpon Muthuramalinga Thevar Road,, RA Puram, Austin Nagar,, Nandanam,Chennai-600028, Mob-9087243999, Tel-044 24353751",33ADSFS2194J1ZJ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,Sivas Department Store,"No:3/974,Sivaji Nagar,, Mugalivakkam Main Road,, Mugalivakkam,Chennai-600125.",33HMEPK9967H1ZG,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,Sivasakthi Super Markets,"No:1, Shanmuga Nagar,, Mannivakkam,, Chennai-600048, Mob:9087185000 , 9087685000",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,Sivasakthi Ravindran,"Old No:50,New No:40,, Taylors Road,Kilpauk,, Chennai-600010., Mob:9003068288",33AARPR2655K2Z5,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,Sivaranjani Store,"No:36,Alapakkam Main Road,, Ashtalakshmi Nagar,, Alapakkam,Chennai-600116., Mob:9787438975",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,Siuuu Foodworks,"19/30 Gokulam Colony, Ground Floor, Lloyds Road, Chennai - 600 005., Mob: 9698293164.",33BXYPR9036B1Z1,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,Sisa Ventures (OPC) Private Limited,"No:715-A,7th Floor,Spencer Plaza,, Anna Salai,Chennai-600002., Mob:8508250789.",33ABACS4091D1ZO,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,SISA Ventures,"Shop No:4,Plot No:26&27A,, Annai Velankanni Nagar,, Phase 2,Mugalivakkam,, Chennai-600125., Mob:8508250789",33BYBPS5478Q1ZK,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,A V K Plastics,"29, MALAYAPERUMAL STREET, PARRYS,, Chennai, Tamil Nadu, 600001, Mob- 99405 69409",33ANQPM9919H1ZF,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,Sinful Something,"New No 17A Old No 10, 6th Main Road R A Puram, Chennai 600 028",33BIOPS6494K1ZD,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,Sin A Win,"Sachika Kumar, 7 College Lane, Nungambakkam, Chennai - 600006, Landmark - Brown gate next to Bombay Brasserie Restaurant, Mob-99625 65070",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,Silver Pearl,"No. 1/5 , Ground Floor,, Thirumurthy Nagar, 6th Street,, Nungambakkam , Chennai - 600034, Mob-  98843 19400",33ADZFS0692Q1ZZ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,Sil Agencies  ( Sales ),"#71/41 Arcot Road, ""Sukumar Square"", Niligiris Basement, Kodambakkam, Chennai 600 024, Tele: 044 24835255, Mob 91714 94913",33AAPPP8167Q1ZN,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,Sil Agencies,"#71/41 Arcot Road, ""Sukumar Square"", Niligiris Basement, Kodambakkam, Chennai 600 024, Tele: 044 24835255, Mob 91714 94913",33AAPPP8167Q1ZN,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,SIDDHESWARA & CO,"No.G/C-28,, Food Grains Market,, Koyambedu,, Chennai - 600 107., Mob: 98405 09832.",33AOOPR0300Q1ZQ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,SIAM SOOK,"62-2(50-2), Thiruvalluvar Pet Street,, Mandaveli Railway station, Mandaveli, Chennai 600028",33BARPR1758Q1ZR,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Athirai Traders,"SECOND FLOOR, DOOR NO 40, JAGATHGURU STREET,, East Kamakoti Nagar,, Chennai-600087, Mob:7845800925",33HPDPK3158E1Z2,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,Sky super Market,"No 1, Lakshmipuram main road,, Lakshmi Nagar,Poonamallee ,, Chennai-600056, Mob:9042736472",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,Sonali Chairs & Interiors,"Branch Office No:64/1,, Nattu Subbarayan Street,, Mylapore,Chennai-600004., Mob:9840259883.",33AABPL0654Q1ZL,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,Skyway Marketing Private Limited,"1st Floor, Office No.2, Door No.28,, Hatimi Manzil Mooker Nallamuthu Street, Chennai - 600001 PH: 9884677410",33AADCS8684A1ZE,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,Sona Caterers,"No.11a, Thilagar Street,, Laxmipuram, Vinayagapuram, Chennai,, Ph: 9361555055",33AMXPK8188Q1ZQ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656,Soliss International,"No.5 Sparking Sands Avenue, Akkarai, Chennai - 600115, ph:8939725780",33AFBFS6501E1ZG,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,Sodexo India Services Private Limited,"Block.6A,Centennial Square-Fifth Floor,, Murugesan Nagar,Kodambakkam,, Chennai-600024.",33AAACR2547Q1Z3,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,ASR - Velus Pazlamudir Solai & Super Market,"Plot No 1826, 18th Main Road,, Anna Nagar West,, Chennai - 600 040., Mob: 9500194794.",33ABJFA3707C1Z0,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,Social,"Impresario Entertainment & Hospitality Pvt Ltd, No:49/50L,Located at E Hotel,, White Road,Royapettah,, Chennai-600014., Mob: 99384 62622, Name:  Vijay",33AAACI7871E1ZO,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,S.N.Traders,"No:260,Trunk Road, Poonamallee,, Chennai-600056., Mob:9345398733",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,S N ENTERPRISES,"NO 227, THILLAIYADI VALLI AMMAI NAGAR,, THIRU VI KA STREET, ANNA NAGAR WEST,, Chennai, Tamil Nadu, 600040, Mob: 9600018116,9514433300",33AFAPT4240C1ZZ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,S N D ENGINEERS,"No.26A, New No.6/202,, Anna Street,, Akash Nagar, Manimedu,, Thandalam, Kovur,, Chennai-600128, Mob:9444184497",33AIQPM7271D1Z4,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1649,SN CHEFPRO,"Ground Floor, New No: 962, Old No: 233A,, SURYA BAKERS WORLS, Velachery Road,, NA, Selaiyur, Chennai-600073, Mob-9962221611",33BMVPR1058K1ZH,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,Snack House,"Mr Ramkumar, 11/44 Valluvar Salai, Arumbakkam, Chennai 600 106",33BIZPR5362Q1Z2,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,SMT Agro Dairy,"No,11,4th St.Rathanapuri Layout,, Koyambedu,Chennai-600107, Mob:9003003226,6381819708",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,SM STORES & SONS,"Plot no 10,11, Vel Nagar,, Mettukuppam Main Road,, Maduravoyal,, Chennai 600 095., Mob: 9841155725.",33ADYPH2257H1ZC,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,SMS Foods,"Old No:29,New No:2,, Kanniyappan Street,, Vetri Nagar, Chennai,, Tamil Nadu - 600082, Ph: 8939499595",33AFNFS7012Q1ZF,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,S M S Distributors,"No 47 Coral Merchant Street, Chennai 600 001, Tel No 044 25231738",33AABFS3929B1ZM,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643,Smile Shopy Super Market,"No. 2, Murugan Nagar,, Kundrathur Main Road,, Mangadu,, Chennai - 600 122., Mob: 8939843446",33BBRPG6993F2Z7,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,SMIDGEN FOODS PRIVATE LIMITED,"No;201, TT Krishnamachari Rd,, near Thanga Vinayagar Kovil, Seetammal Colony,, Seethammal Colony, Parthasarathypuram,, Alwarpet, Chennai, Tamil Nadu 600018, mob:Ph: 7871612345,99626 71777/9962076600",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,S & M CUISINES,"B9, Alsa Arcade,, Shop No 3,, 2nd Avenue, Anna Nagar East,, Chennai 600 102., PH: 8428254447",33APKPR1576B2ZY,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,Smart Shop,"No36 , Sivan Koil Cross St,, Kodambakkam, Chennai-600024, Mob:9840763641",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,Smart Mini Koyambedu,"785, 5th Block,, Mogappair West,, Chennai - 600 037., Mob: 8072671474",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,SMART GRAINS,"NO:7, Grand Floor, RV Nagar,, 2nd St, Anna Nagar East,, Chennai-600102, Mob:9360075477",33DUBPM7680C1ZP,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,Smart Belly Foods(S),"No: 1/1, West Club Road,, Shenoy Nagar, Chennai-600030., 9884489894",33AJPPR1981H3ZR,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,Smart Belly Foods Inc,"Old No:1/3,New No:31,, 4th Main Road,Besant Nagar,, Chennai-600090., Mob:8939589894 / 9884489894.",33AEMFS1535G1Z3,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Aswins Home Special,"Door No:8/170A,, Eraiyasamuthiram Village,, Kalpadi North,Chennai to Trichy NH, Road,Perambalur-621113., Mob:7540079777",33AAZFA3291L1ZW,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,Smart Belly Foods,"No.18/24, TTK Road,, 1st Cross Street ,, Alwarpet,, Chennai-600 018, Mob-98844 89894, 8852086372",33AJPPR1981H3ZR,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,SLN AGRI FOODS PRIVATE LIMITED,"PLOT No.3/111, Parthasarathy Nagar,, Kumarankudil,Thuraipakkam,, Chennai-600097, Mob-98412 95543",33AAVCS1680A1ZE,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,Sattva International,"NO 7, GROUND FLOOR, 4TH STREET TANSI, NAGAR, VELACHERY, Chennai 600042, Mob- 99625 22355",33ACFFS1949F1Z6,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,Samyuktha Sunil-Reddy,"7, Rutland Gate, 4th Street,, Nungambakkam Chennai 600 006, Mob-9884836743  96770 34523",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Baked Fresh Venturers,"Old No 48 New No 50, Seethammal Road, Teynampet, Chennai 600 035, Mob 82483 22146",33AATFB5966H1Z0,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,BGR Dairy Foods,"No:4/5-2,Valliammal Garden 2nd Street,, Near Chalrapani Street Five Lights,, Kodambakkam.Chennai-600024., Mob:9840777272.",33ECWPS7775E1ZQ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,Rajalakshmi Education Services Pvt Ltd,"No: 69 New Avadi Road Alagappa Nagar,, Kilpauk,, Rajalakshmi Nagar Thandalam Mevalurkuppam, Chennai-602105",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,Raja Departmental Stores,"18-A, Ramaswamy Street,, Tambaram West ,, Chennai-600 045, Mob: 9698303111",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,Rajaa Enterprises,"No:799,Trunk Road,, Poonamallee,Chennai-600056., Mob:8680988983.",33FCHPK3682N1Z3,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,Raintree Recreation Club,"No 2/520 Sundeep Road, Neelankarai, Chennai 600  115., Mob 95001 62034",33AADAR9952N1ZV,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Bhangra,"Tejkarans Mayajaal, 34/1, Mayajaal, East Coast Road,, Kanathur, Chennai  603112, Mob-94448 92326",33AALFT9732D1Z2,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,Rainbow Agency,"No:1,Ground Flour,, Kalyani Ponniappan Nagar,, Kothari Nagar,Ramapuram,, Chennai-600089., Mob:9840848275.",33BXQPS5733L1ZR,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,Raham Traders,"No:31,Pammal Main Road,, Muthamizh Nagar,Pammal,, Chennai-600075., Mob:7358362502",33ABFFR3253C1ZM,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,Raghavendra Stores,"No:38/50,Mahalakshmi Nagar,, Velappanchavadi,, Chennai-600077., Mob:7010149130",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,Radogost Hospitality LLP,"Floor No.: 2nd Floor_x000D_
Building No./Flat No.: 15, Mahalinga Puram Main Road,, Nungambakkam, Chennai - 600034, Mob-99520 53452",33ABIFR0791E1ZA,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,Radha Regent,"171 Jawaharlal Nehru Salai, Arumbakkam, Chennai 600 106, Mob:7305196667",33AAACF1119Q1ZP,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Bhavani Essence,"No:40/2,Lakshmi Talkies Road,, Shenoy Nagar,Chennai-600030., Mob:9176503535.",33BPUPR4022P1Z8,South_Indian,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,RAALICE FOODS,"NO:6/1,Thangavel Nagar,, Jafferkhanpet,, Chennai-600083, Mob: 93814 77776",33AALFR3765N1ZM,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Bhavani Essence And Frozen Foods,"21/5, JAWAHAR NAGAR, 21/5, Jawahar Nagar, 1st Main Road Peravallur., Karur Vysya Bank,Perambur,Chennai, Mob:9176503535,9884156172",33DBEPS3106M2ZK,South_Indian,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,R 3 VENTURES LLP,"202 Seashore Plot, 6th Avenue, PANAIYUR, Chennai-600119, Mob-9842375588",33AAXFR4713N1ZK,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,R3 ENTERPRISES,"No. 27/2, 2nd Cross Street,, Chettiar Agaram Village,, Vanagaram,, Chennai - 600095, mob no : 8056281834",33BZWPR8346E1ZQ,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,Quattro Ristorante,"NO:17,Wallace Garden 2nd Street,, Thousand Lights West,Nungambakkam,, Chennai-600034.",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Bhimboys Cold Foods,"SP-152-B,4th Line First Main Road,, Ambattur Industrial Estate,, Chennai-600058., Mob:8870721517",33AMQPS9178R1ZN,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,Qualeaty Grubs Private Limited,"18/23, 79th Street, 18th Avenue, Ashok Nagar,, Chennai 600 024., Mob: 9566247811",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,PVSD Hospitality LLP,"No:24, College Road,, Nungabakkam, Chennai _ 600006, contact no :9443025982 , 8667088969",33ABCFP7233P1ZW,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,PVR INOX LIMITED ( VR  Mall ),"No 44 Pillayar Koil Street, VR Mall Jawaharlal Nehru Road, Anna Nagar Chennai 600 040, 9940685407",33AAACP4526D1ZX,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,PVR INOX LIMITED ( The Marina Mall ),"Chennai The Marina, The Marina Plot No 34, Tirupporur Taluk, Kancheepuram District, Ekkatur Village, Mahabalipuram Road, Chennai - 603108.",33AAACP4526D1ZX,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,PVR INOX LIMITED ( S Thy ),"No:60,LB Road,, Ranganatha Puram,, Thiruvanmiyur,Chennai-600041., Mob: 8056566566",33AAACP4526D1ZX,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,PVR INOX LIMITED ( Spectrum Mall ),"S2 Perambur, Spectrum Mall, Paper Mills Road, Gopal Colony, Perambur Chennai 600 011, Mob 73388 24667",33AAACP4526D1ZX,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,PVR INOX LIMITED ( SKLS Galaxy Mall ),"PVR Cinemas SKLS Galaxy Mall, 138/7 Pullilane Near Kamatchi Amman Temple, Madavaram Red Hills Road, Redhills Chennai 600 052, Mob 099878 78897",33AAACP4526D1ZX,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,PVR INOX LIMITED ( Sathyam Royapettah ),"No 305 Bharathi Salai,, Royapettah,, Chennai 600 014, Mob: 9940685407, Magesh",33AAACP4526D1ZX,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,Rajam Agencies,"No.2/33,Vellalar Street, Velachery, Chennai-600042, Mob:99625 24288",33DEVPS1395C1Z4,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,Rajani Vaidyanathan,"A-3/1 Century Enclave Apartments, 54 Kalakshetra Road, Thiruvanmiyur, Close to S2 Cinemas, Chennai 600 041, Mob 98404 26871",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,SAR-V-SRI,"38. Rajeshwari Street,, Santhosh Nagar,, Kandanchavadi,, Chennai - 600 096, TEL No:04442183366 ,7373122211, TEL No: 73731 77444",33ACJFS1282M1ZT,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,RAJ EXIM,"No. 7/14 Mageswari Avenue, Puzuthivakkam, Chennai 600 091, Ph. 96555 55182",33AUOPV1317K1ZB,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,Red Box Parrys,"No.2,Thambu Chetty Street,, Manndany Corner,, Chennai",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Bayview Projects Limited Liability Partnership,"12/22, Gilchrist Avenue,, Harrington Road Chetpet,, Chennai - 600 031., Mob: +91 70216 63290",33AAOFB4977D1ZC,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Benney Bakers & Cakes,"43 west kalmandapam road, Royapuram, Chennai-600013, Mob:9677222762",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Benny Foods,"SHOP NO. G/A 315, WHOLESALE FOOD, GRAIN MARKET, KOYAMBEDU,, CHENNAI-600107",33BSIPR4520D1Z0,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,Recreation Games Club,"No:L-33,G-Block,Brindavan Colony,, Anna Nagar,, Chennai-600102.",,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,Rebel Foods Private Limited,"No:27,Paulraj Nagar,, 4th Link Road,Perungudi,, Chennai-600096., Mob:8681057597.",33AABCF5718Q1ZB,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,Real Care People Private Limited,"No.21, Little Mount , Saidapet ,, Mount Road, Chennai - 600015, Mob-73580 47981",33AAJCR7934A1ZI,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,Ready Super Mart,"Old No:4 New No:7 Pt Rajan Salai,, Ashok Nagar,, Chennai-600083, PH:994577677",33ABJFR3877L1ZL,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,Ready Basket Super Market,"No 2, M A COMPLEX, Trunk Road,, Poonamalle, Tiruvallur,, Chennai-600056, Mob:9884911121",33AAICR1148K1ZC,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Best Choice,"1ST FLOOR, 769,F70,71C,71D, SPENCER PLAZA,, 2ND PHASE, ANNA SALAI, Chennai, Tamil Nadu, 600002, MOB:9363378651",33CVKPM3436M1Z8,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,RATHNA SUPER MARKET,"No.1, Ramakrishna Nagar,, 4th Avenue, Porur,, Chennai - 600 116., Mob: 9345934567",33AARFR3972R1Z7,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,Rathna stores,"1654, 18TH MAIN ROAD, ANNA NAGAR,, chennai-600040, Mob:9840524706",33BFAPD6134E1Z5,Unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
